x,y,z
-0.216108456,0.959865511,-5.54E-05
-0.224629326,0.957901298,-5.53E-05
-0.233132748,0.955862676,-5.51E-05
-0.241618059,0.953749802,-5.50E-05
-0.250084601,0.95156284,-5.48E-05
-0.258531716,0.949301958,-5.47E-05
-0.266958748,0.946967332,-5.45E-05
-0.275365042,0.944559144,-5.43E-05
-0.283749945,0.942077582,-5.42E-05
-0.292112807,0.939522838,-5.40E-05
-0.300452977,0.936895113,-5.38E-05
-0.308769808,0.934194611,-5.36E-05
-0.317062656,0.931421544,-5.34E-05
-0.325330875,0.928576129,-5.33E-05
-0.333573826,0.92565859,-5.31E-05
-0.341790868,0.922669155,-5.29E-05
-0.349981364,0.919608059,-5.27E-05
-0.358144679,0.916475543,-5.25E-05
-0.36628018,0.913271854,-5.22E-05
-0.374387238,0.909997243,-5.20E-05
-0.382465224,0.906651969,-5.18E-05
-0.390513512,0.903236296,-5.16E-05
-0.398531479,0.899750492,-5.14E-05
-0.406518506,0.896194834,-5.11E-05
-0.414473973,0.892569601,-5.09E-05
-0.422397265,0.888875081,-5.07E-05
-0.430287771,0.885111565,-5.04E-05
-0.43814488,0.881279351,-5.02E-05
-0.445967985,0.877378743,-4.99E-05
-0.453756482,0.873410048,-4.97E-05
-0.46150977,0.869373582,-4.94E-05
-0.469227251,0.865269663,-4.91E-05
-0.476908329,0.861098617,-4.89E-05
-0.484552413,0.856860775,-4.86E-05
-0.492158914,0.852556471,-4.83E-05
-0.499727245,0.848186048,-4.81E-05
-0.507256825,0.843749852,-4.78E-05
-0.514747074,0.839248234,-4.75E-05
-0.522197416,0.834681551,-4.72E-05
-0.529607278,0.830050167,-4.69E-05
-0.536976092,0.825354447,-4.66E-05
-0.544303292,0.820594765,-4.63E-05
-0.551588316,0.815771498,-4.60E-05
-0.558830606,0.810885029,-4.57E-05
-0.566029606,0.805935745,-4.54E-05
-0.573184765,0.800924039,-4.51E-05
-0.580295536,0.795850309,-4.48E-05
-0.587361376,0.790714957,-4.45E-05
-0.594381744,0.78551839,-4.41E-05
-0.601356105,0.780261021,-4.38E-05
-0.608283925,0.774943267,-4.35E-05
-0.615164678,0.769565549,-4.32E-05
-0.621997839,0.764128294,-4.28E-05
-0.628782888,0.758631933,-4.25E-05
-0.635519309,0.753076902,-4.21E-05
-0.64220659,0.74746364,-4.18E-05
-0.648844223,0.741792594,-4.14E-05
-0.655431704,0.736064212,-4.11E-05
-0.661968535,0.730278948,-4.07E-05
-0.66845422,0.72443726,-4.04E-05
-0.674888269,0.718539612,-4.00E-05
-0.681270195,0.71258647,-3.96E-05
-0.687599517,0.706578305,-3.93E-05
-0.693875756,0.700515592,-3.89E-05
-0.70009844,0.694398813,-3.85E-05
-0.706267101,0.688228449,-3.81E-05
-0.712381275,0.68200499,-3.78E-05
-0.718440502,0.675728928,-3.74E-05
-0.724444327,0.669400757,-3.70E-05
-0.730392302,0.663020979,-3.66E-05
-0.736283979,0.656590097,-3.62E-05
-0.74211892,0.650108619,-3.58E-05
-0.747896687,0.643577056,-3.54E-05
-0.75361685,0.636995924,-3.50E-05
-0.759278983,0.630365742,-3.46E-05
-0.764882665,0.623687033,-3.42E-05
-0.770427479,0.616960323,-3.38E-05
-0.775913014,0.610186141,-3.34E-05
-0.781338863,0.603365023,-3.30E-05
-0.786704624,0.596497503,-3.26E-05
-0.792009902,0.589584124,-3.21E-05
-0.797254305,0.582625428,-3.17E-05
-0.802437446,0.575621963,-3.13E-05
-0.807558945,0.568574279,-3.09E-05
-0.812618424,0.56148293,-3.04E-05
-0.817615514,0.554348472,-3.00E-05
-0.822549849,0.547171465,-2.96E-05
-0.827421067,0.539952473,-2.91E-05
-0.832228814,0.532692061,-2.87E-05
-0.83697274,0.525390799,-2.83E-05
-0.841652499,0.518049257,-2.78E-05
-0.846267753,0.510668011,-2.74E-05
-0.850818167,0.503247639,-2.69E-05
-0.855303412,0.495788721,-2.65E-05
-0.859723166,0.488291839,-2.60E-05
-0.86407711,0.48075758,-2.56E-05
-0.868364932,0.473186531,-2.51E-05
-0.872586324,0.465579284,-2.47E-05
-0.876740985,0.457936432,-2.42E-05
-0.880828619,0.45025857,-2.38E-05
-0.884848935,0.442546296,-2.33E-05
-0.888801647,0.434800212,-2.28E-05
-0.892686477,0.42702092,-2.24E-05
-0.896503149,0.419209024,-2.19E-05
-0.900251397,0.411365133,-2.14E-05
-0.903930955,0.403489854,-2.10E-05
-0.907541568,0.3955838,-2.05E-05
-0.911082983,0.387647584,-2.00E-05
-0.914554955,0.379681821,-1.96E-05
-0.917957242,0.371687128,-1.91E-05
-0.92128961,0.363664124,-1.86E-05
-0.92455183,0.355613431,-1.81E-05
-0.927743677,0.34753567,-1.76E-05
-0.930864935,0.339431466,-1.72E-05
-0.933915391,0.331301444,-1.67E-05
-0.936894839,0.323146233,-1.62E-05
-0.939803077,0.314966461,-1.57E-05
-0.942639911,0.306762758,-1.52E-05
-0.945405151,0.298535757,-1.47E-05
-0.948098615,0.29028609,-1.42E-05
-0.950720123,0.282014392,-1.37E-05
-0.953269503,0.273721299,-1.33E-05
-0.955746591,0.265407447,-1.28E-05
-0.958151224,0.257073476,-1.23E-05
-0.960483248,0.248720023,-1.18E-05
-0.962742514,0.240347729,-1.13E-05
-0.964928878,0.231957236,-1.08E-05
-0.967042204,0.223549184,-1.03E-05
-0.969082358,0.215124218,-9.79E-06
-0.971049216,0.206682981,-9.30E-06
-0.972942657,0.198226118,-8.80E-06
-0.974762567,0.189754273,-8.30E-06
-0.976508836,0.181268093,-7.80E-06
-0.978181363,0.172768225,-7.30E-06
-0.979780049,0.164255314,-6.80E-06
-0.981304804,0.155730009,-6.29E-06
-0.982755542,0.147192958,-5.79E-06
-0.984132183,0.13864481,-5.29E-06
-0.985434654,0.130086212,-4.79E-06
-0.986662885,0.121517813,-4.28E-06
-0.987816815,0.112940264,-3.78E-06
-0.988896387,0.104354213,-3.27E-06
-0.98990155,0.09576031,-2.77E-06
-0.990832258,0.087159204,-2.27E-06
-0.991688472,0.078551546,-1.76E-06
-0.992470159,0.069937984,-1.26E-06
-0.99317729,0.061319169,-7.51E-07
-0.993809843,0.052695749,-2.46E-07
-0.994367802,0.044068373,2.59E-07
-0.994851155,0.035437691,7.64E-07
-0.995259898,0.026804352,1.27E-06
-0.99559403,0.018169003,1.77E-06
-0.995853559,0.009532293,2.28E-06
-0.996038497,0.000894869,2.78E-06
-0.996148859,-0.007742623,3.29E-06
-0.996184671,-0.016379534,3.79E-06
-0.99614596,-0.025015221,4.29E-06
-0.996032761,-0.033649037,4.80E-06
-0.995845115,-0.042280338,5.30E-06
-0.995583066,-0.05090848,5.80E-06
-0.995246667,-0.05953282,6.31E-06
-0.994835973,-0.068152716,6.81E-06
-0.994351048,-0.076767527,7.31E-06
-0.993791959,-0.085376612,7.81E-06
-0.99315878,-0.093979332,8.31E-06
-0.992451589,-0.102575048,8.81E-06
-0.991670472,-0.111163124,9.31E-06
-0.990815518,-0.119742923,9.81E-06
-0.989886823,-0.12831381,1.03E-05
-0.988884487,-0.136875152,1.08E-05
-0.987808617,-0.145426315,1.13E-05
-0.986659325,-0.153966669,1.18E-05
-0.985436727,-0.162495584,1.23E-05
-0.984140947,-0.171012431,1.28E-05
-0.982772113,-0.179516584,1.33E-05
-0.981330357,-0.188007416,1.38E-05
-0.979815817,-0.196484305,1.43E-05
-0.978228639,-0.204946627,1.47E-05
-0.976568971,-0.213393762,1.52E-05
-0.974836968,-0.22182509,1.57E-05
-0.973032789,-0.230239995,1.62E-05
-0.971156599,-0.238637861,1.67E-05
-0.969208568,-0.247018073,1.72E-05
-0.967188872,-0.255380021,1.77E-05
-0.965097691,-0.263723093,1.81E-05
-0.96293521,-0.272046682,1.86E-05
-0.96070162,-0.280350182,1.91E-05
-0.958397118,-0.288632987,1.96E-05
-0.956021903,-0.296894497,2.00E-05
-0.953576182,-0.305134111,2.05E-05
-0.951060166,-0.313351231,2.10E-05
-0.94847407,-0.321545262,2.15E-05
-0.945818116,-0.32971561,2.19E-05
-0.943092528,-0.337861684,2.24E-05
-0.940297539,-0.345982894,2.29E-05
-0.937433383,-0.354078654,2.33E-05
-0.934500301,-0.362148381,2.38E-05
-0.931498539,-0.370191491,2.43E-05
-0.928428346,-0.378207407,2.47E-05
-0.925289978,-0.38619555,2.52E-05
-0.922083693,-0.394155346,2.56E-05
-0.918809758,-0.402086224,2.61E-05
-0.91546844,-0.409987615,2.65E-05
-0.912060013,-0.417858951,2.70E-05
-0.908584757,-0.425699669,2.74E-05
-0.905042954,-0.433509208,2.79E-05
-0.901434891,-0.44128701,2.83E-05
-0.897760862,-0.449032518,2.88E-05
-0.894021163,-0.45674518,2.92E-05
-0.890216095,-0.464424445,2.96E-05
-0.886345963,-0.472069768,3.01E-05
-0.88241108,-0.479680603,3.05E-05
-0.878411758,-0.487256409,3.09E-05
-0.874348317,-0.494796648,3.14E-05
-0.87022108,-0.502300786,3.18E-05
-0.866030375,-0.509768289,3.22E-05
-0.861776535,-0.517198628,3.26E-05
-0.857459895,-0.524591278,3.30E-05
-0.853080797,-0.531945716,3.35E-05
-0.848639584,-0.539261422,3.39E-05
-0.844136606,-0.54653788,3.43E-05
-0.839572216,-0.553774577,3.47E-05
-0.83494677,-0.560971002,3.51E-05
-0.830260632,-0.568126649,3.55E-05
-0.825514164,-0.575241016,3.59E-05
-0.820707738,-0.582313601,3.63E-05
-0.815841727,-0.589343908,3.67E-05
-0.810916507,-0.596331445,3.71E-05
-0.805932459,-0.603275722,3.75E-05
-0.80088997,-0.610176252,3.79E-05
-0.795789428,-0.617032553,3.83E-05
-0.790631225,-0.623844146,3.86E-05
-0.785415758,-0.630610555,3.90E-05
-0.780143429,-0.637331308,3.94E-05
-0.774814639,-0.644005938,3.98E-05
-0.769429798,-0.650633979,4.02E-05
-0.763989317,-0.657214969,4.05E-05
-0.75849361,-0.663748453,4.09E-05
-0.752943096,-0.670233976,4.12E-05
-0.747338198,-0.676671089,4.16E-05
-0.741679341,-0.683059345,4.20E-05
-0.735966954,-0.689398302,4.23E-05
-0.73020147,-0.695687521,4.27E-05
-0.724383325,-0.701926568,4.30E-05
-0.718512957,-0.708115012,4.34E-05
-0.712590811,-0.714252427,4.37E-05
-0.706617331,-0.720338388,4.40E-05
-0.700592967,-0.726372478,4.44E-05
-0.694518173,-0.73235428,4.47E-05
-0.688393402,-0.738283385,4.50E-05
-0.682219115,-0.744159384,4.54E-05
-0.675995774,-0.749981875,4.57E-05
-0.669723843,-0.755750458,4.60E-05
-0.66340379,-0.761464739,4.63E-05
-0.657036088,-0.767124327,4.66E-05
-0.65062121,-0.772728834,4.69E-05
-0.644159634,-0.778277879,4.72E-05
-0.637651839,-0.783771082,4.75E-05
-0.631098308,-0.789208069,4.78E-05
-0.624499528,-0.794588471,4.81E-05
-0.617855987,-0.79991192,4.84E-05
-0.611168177,-0.805178055,4.87E-05
-0.604436591,-0.810386519,4.90E-05
-0.597661726,-0.815536958,4.93E-05
-0.590844083,-0.820629023,4.96E-05
-0.583984163,-0.82566237,4.98E-05
-0.577082471,-0.830636657,5.01E-05
-0.570139514,-0.835551549,5.04E-05
-0.563155802,-0.840406714,5.06E-05
-0.556131848,-0.845201825,5.09E-05
-0.549068166,-0.849936558,5.12E-05
-0.541965274,-0.854610594,5.14E-05
-0.53482369,-0.85922362,5.17E-05
-0.527643938,-0.863775325,5.19E-05
-0.52042654,-0.868265404,5.21E-05
-0.513172025,-0.872693556,5.24E-05
-0.50588092,-0.877059484,5.26E-05
-0.498553756,-0.881362896,5.28E-05
-0.491191066,-0.885603504,5.31E-05
-0.483793386,-0.889781026,5.33E-05
-0.476361253,-0.893895182,5.35E-05
-0.468895206,-0.897945698,5.37E-05
-0.461395786,-0.901932305,5.39E-05
-0.453863537,-0.905854738,5.41E-05
-0.446299004,-0.909712736,5.43E-05
-0.438702734,-0.913506043,5.45E-05
-0.431075276,-0.917234407,5.47E-05
-0.423417181,-0.920897583,5.49E-05
-0.415729002,-0.924495327,5.51E-05
-0.408011292,-0.928027402,5.53E-05
-0.400264608,-0.931493575,5.55E-05
-0.392489508,-0.934893618,5.57E-05
-0.384686551,-0.938227307,5.58E-05
-0.376856298,-0.941494422,5.60E-05
-0.368999312,-0.94469475,5.62E-05
-0.361116156,-0.94782808,5.63E-05
-0.353207397,-0.950894208,5.65E-05
-0.3452736,-0.953892933,5.66E-05
-0.337315336,-0.956824058,5.68E-05
-0.329333173,-0.959687394,5.69E-05
-0.321327683,-0.962482754,5.71E-05
-0.313299438,-0.965209955,5.72E-05
-0.305249012,-0.967868821,5.73E-05
-0.29717698,-0.970459181,5.75E-05
-0.289083918,-0.972980865,5.76E-05
-0.280970404,-0.975433712,5.77E-05
-0.272837016,-0.977817563,5.78E-05
-0.264684333,-0.980132265,5.79E-05
-0.256512937,-0.98237767,5.80E-05
-0.248323409,-0.984553633,5.82E-05
-0.240116331,-0.986660016,5.83E-05
-0.231892287,-0.988696685,5.83E-05
-0.223651861,-0.990663508,5.84E-05
-0.21539564,-0.992560363,5.85E-05
-0.207124208,-0.994387129,5.86E-05
-0.198838153,-0.99614369,5.87E-05
-0.190538063,-0.997829937,5.88E-05
-0.182224526,-0.999445763,5.88E-05
-0.173898131,-1.000991068,5.89E-05
-0.165559468,-1.002465756,5.90E-05
-0.157209127,-1.003869735,5.90E-05
-0.1488477,-1.005202918,5.91E-05
-0.140475777,-1.006465225,5.91E-05
-0.132093951,-1.007656577,5.92E-05
-0.123702814,-1.008776904,5.92E-05
-0.11530296,-1.009826137,5.92E-05
-0.10689498,-1.010804215,5.93E-05
-0.09847947,-1.011711079,5.93E-05
-0.090057022,-1.012546676,5.93E-05
-0.081628232,-1.013310958,5.94E-05
-0.073193693,-1.014003883,5.94E-05
-0.064754001,-1.01462541,5.94E-05
-0.05630975,-1.015175508,5.94E-05
-0.047861536,-1.015654146,5.94E-05
-0.039409952,-1.0160613,5.94E-05
-0.030955596,-1.016396952,5.94E-05
-0.022499061,-1.016661087,5.94E-05
-0.014040943,-1.016853694,5.94E-05
-0.005581838,-1.016974769,5.94E-05
0.00287766,-1.017024312,5.93E-05
0.011336956,-1.017002327,5.93E-05
0.019795454,-1.016908824,5.93E-05
0.028252561,-1.016743816,5.92E-05
0.036707681,-1.016507323,5.92E-05
0.04516022,-1.016199369,5.92E-05
0.053609585,-1.015819982,5.91E-05
0.062055182,-1.015369195,5.91E-05
0.070496418,-1.014847046,5.90E-05
0.078932699,-1.014253578,5.90E-05
0.087363434,-1.013588839,5.89E-05
0.09578803,-1.01285288,5.88E-05
0.104205896,-1.01204576,5.88E-05
0.112616442,-1.011167539,5.87E-05
0.121019076,-1.010218284,5.86E-05
0.129413209,-1.009198066,5.85E-05
0.137798252,-1.008106962,5.84E-05
0.146173617,-1.006945052,5.83E-05
0.154538715,-1.005712422,5.82E-05
0.162892961,-1.004409161,5.81E-05
0.171235767,-1.003035364,5.80E-05
0.179566548,-1.001591131,5.79E-05
0.18788472,-1.000076567,5.78E-05
0.1961897,-0.998491779,5.77E-05
0.204480903,-0.996836882,5.76E-05
0.21275775,-0.995111993,5.75E-05
0.221019658,-0.993317237,5.73E-05
0.229266049,-0.991452739,5.72E-05
0.237496343,-0.989518633,5.71E-05
0.245709963,-0.987515055,5.69E-05
0.253906333,-0.985442147,5.68E-05
0.262084877,-0.983300054,5.66E-05
0.270245021,-0.981088928,5.65E-05
0.278386192,-0.978808923,5.63E-05
0.286507818,-0.9764602,5.62E-05
0.29460933,-0.974042923,5.60E-05
0.302690158,-0.971557261,5.58E-05
0.310749734,-0.969003387,5.57E-05
0.318787493,-0.96638148,5.55E-05
0.32680287,-0.963691722,5.53E-05
0.334795301,-0.960934301,5.51E-05
0.342764224,-0.958109408,5.49E-05
0.35070908,-0.95521724,5.47E-05
0.358629309,-0.952257997,5.45E-05
0.366524354,-0.949231884,5.43E-05
0.37439366,-0.946139112,5.41E-05
0.382236673,-0.942979894,5.39E-05
0.390052841,-0.939754449,5.37E-05
0.397841613,-0.936463,5.35E-05
0.405602441,-0.933105774,5.33E-05
0.413334779,-0.929683004,5.31E-05
0.42103808,-0.926194925,5.28E-05
0.428711803,-0.922641779,5.26E-05
0.436355405,-0.91902381,5.24E-05
0.443968347,-0.915341269,5.21E-05
0.451550093,-0.911594407,5.19E-05
0.459100107,-0.907783485,5.17E-05
0.466617855,-0.903908764,5.14E-05
0.474102807,-0.899970511,5.12E-05
0.481554433,-0.895968996,5.09E-05
0.488972206,-0.891904496,5.06E-05
0.496355601,-0.88777729,5.04E-05
0.503704096,-0.883587662,5.01E-05
0.511017171,-0.8793359,4.99E-05
0.518294306,-0.875022295,4.96E-05
0.525534987,-0.870647145,4.93E-05
0.5327387,-0.86621075,4.90E-05
0.539904933,-0.861713416,4.87E-05
0.547033179,-0.85715545,4.85E-05
0.554122929,-0.852537167,4.82E-05
0.561173681,-0.847858883,4.79E-05
0.568184933,-0.843120919,4.76E-05
0.575156186,-0.838323602,4.73E-05
0.582086944,-0.833467261,4.70E-05
0.588976712,-0.828552228,4.67E-05
0.595825001,-0.823578843,4.64E-05
0.60263132,-0.818547446,4.60E-05
0.609395184,-0.813458383,4.57E-05
0.616116111,-0.808312004,4.54E-05
0.622793618,-0.803108662,4.51E-05
0.62942723,-0.797848715,4.48E-05
0.63601647,-0.792532523,4.44E-05
0.642560868,-0.787160453,4.41E-05
0.649059953,-0.781732874,4.38E-05
0.655513259,-0.776250158,4.34E-05
0.661920322,-0.770712683,4.31E-05
0.668280683,-0.765120829,4.27E-05
0.674593884,-0.759474981,4.24E-05
0.68085947,-0.753775527,4.20E-05
0.68707699,-0.74802286,4.17E-05
0.693245995,-0.742217374,4.13E-05
0.69936604,-0.73635947,4.10E-05
0.705436683,-0.73044955,4.06E-05
0.711457486,-0.724488022,4.02E-05
0.717428011,-0.718475297,3.99E-05
0.723347826,-0.712411788,3.95E-05
0.729216503,-0.706297913,3.91E-05
0.735033615,-0.700134093,3.88E-05
0.740798739,-0.693920755,3.84E-05
0.746511455,-0.687658325,3.80E-05
0.752171349,-0.681347237,3.76E-05
0.757778006,-0.674987925,3.72E-05
0.763331018,-0.668580829,3.68E-05
0.768829979,-0.66212639,3.64E-05
0.774274486,-0.655625056,3.60E-05
0.77966414,-0.649077275,3.57E-05
0.784998547,-0.642483499,3.53E-05
0.790277315,-0.635844186,3.49E-05
0.795500055,-0.629159793,3.44E-05
0.800666382,-0.622430784,3.40E-05
0.805775917,-0.615657625,3.36E-05
0.810828281,-0.608840784,3.32E-05
0.815823101,-0.601980734,3.28E-05
0.820760008,-0.595077951,3.24E-05
0.825638634,-0.588132913,3.20E-05
0.830458619,-0.581146102,3.15E-05
0.835219603,-0.574118003,3.11E-05
0.839921232,-0.567049105,3.07E-05
0.844563155,-0.559939897,3.03E-05
0.849145025,-0.552790875,2.98E-05
0.8536665,-0.545602536,2.94E-05
0.858127239,-0.538375379,2.90E-05
0.862526909,-0.531109908,2.85E-05
0.866865178,-0.523806628,2.81E-05
0.871141719,-0.51646605,2.77E-05
0.87535621,-0.509088683,2.72E-05
0.87950833,-0.501675044,2.68E-05
0.883597766,-0.494225649,2.63E-05
0.887624206,-0.486741019,2.59E-05
0.891587344,-0.479221676,2.54E-05
0.895486878,-0.471668147,2.50E-05
0.89932251,-0.464080959,2.45E-05
0.903093945,-0.456460643,2.41E-05
0.906800894,-0.448807734,2.36E-05
0.910443071,-0.441122766,2.31E-05
0.914020196,-0.43340628,2.27E-05
0.917531991,-0.425658816,2.22E-05
0.920978183,-0.417880918,2.18E-05
0.924358506,-0.410073132,2.13E-05
0.927672694,-0.402236007,2.08E-05
0.930920489,-0.394370095,2.04E-05
0.934101636,-0.386475947,1.99E-05
0.937215884,-0.378554121,1.94E-05
0.940262988,-0.370605175,1.89E-05
0.943242705,-0.362629668,1.85E-05
0.946154799,-0.354628163,1.80E-05
0.948999038,-0.346601226,1.75E-05
0.951775193,-0.338549422,1.70E-05
0.954483042,-0.330473322,1.66E-05
0.957122366,-0.322373496,1.61E-05
0.95969295,-0.314250517,1.56E-05
0.962194586,-0.306104962,1.51E-05
0.964627068,-0.297937406,1.46E-05
0.966990198,-0.28974843,1.42E-05
0.969283779,-0.281538615,1.37E-05
0.971507621,-0.273308543,1.32E-05
0.973661538,-0.265058799,1.27E-05
0.975745349,-0.256789971,1.22E-05
0.977758878,-0.248502646,1.17E-05
0.979701954,-0.240197416,1.12E-05
0.98157441,-0.231874871,1.07E-05
0.983376084,-0.223535605,1.02E-05
0.985106819,-0.215180214,9.75E-06
0.986766464,-0.206809295,9.26E-06
0.988354872,-0.198423445,8.76E-06
0.989871899,-0.190023265,8.27E-06
0.991317409,-0.181609356,7.78E-06
0.99269127,-0.173182321,7.28E-06
0.993993355,-0.164742764,6.78E-06
0.99522354,-0.156291291,6.29E-06
0.99638171,-0.147828508,5.79E-06
0.997467751,-0.139355023,5.29E-06
0.998481556,-0.130871447,4.79E-06
0.999423024,-0.12237839,4.30E-06
1.000292056,-0.113876462,3.80E-06
1.001088561,-0.105366278,3.30E-06
1.001812453,-0.096848452,2.80E-06
1.002463648,-0.088323597,2.30E-06
1.003042071,-0.079792331,1.80E-06
1.00354765,-0.07125527,1.30E-06
1.003980318,-0.062713032,8.02E-07
1.004340014,-0.054166236,3.02E-07
1.004626683,-0.045615502,-1.98E-07
1.004840273,-0.037061449,-6.97E-07
1.004980738,-0.028504699,-1.20E-06
1.005048039,-0.019945874,-1.70E-06
1.005042139,-0.011385597,-2.20E-06
1.004963009,-0.002824489,-2.70E-06
1.004810624,0.005736824,-3.19E-06
1.004584965,0.014297718,-3.69E-06
1.004286017,0.02285757,-4.19E-06
1.003913771,0.031415754,-4.69E-06
1.003468224,0.039971643,-5.19E-06
1.002949377,0.048524613,-5.69E-06
1.002357237,0.057074037,-6.18E-06
1.001691817,0.065619288,-6.68E-06
1.000953134,0.07415974,-7.18E-06
1.000141211,0.082694765,-7.67E-06
0.999256076,0.091223738,-8.17E-06
0.998297763,0.099746029,-8.66E-06
0.997266311,0.108261013,-9.15E-06
0.996161763,0.116768062,-9.65E-06
0.99498417,0.125266548,-1.01E-05
0.993733587,0.133755846,-1.06E-05
0.992410074,0.142235327,-1.11E-05
0.991013696,0.150704364,-1.16E-05
0.989544526,0.159162332,-1.21E-05
0.988002639,0.167608605,-1.26E-05
0.986388118,0.176042555,-1.31E-05
0.98470105,0.184463557,-1.36E-05
0.982941527,0.192870987,-1.41E-05
0.981109648,0.201264219,-1.45E-05
0.979205516,0.209642629,-1.50E-05
0.97722924,0.218005593,-1.55E-05
0.975180935,0.226352489,-1.60E-05
0.97306072,0.234682694,-1.65E-05
0.970868721,0.242995585,-1.69E-05
0.968605068,0.251290543,-1.74E-05
0.966269897,0.259566946,-1.79E-05
0.963863349,0.267824176,-1.84E-05
0.961385572,0.276061613,-1.88E-05
0.958836717,0.284278641,-1.93E-05
0.956216942,0.292474641,-1.98E-05
0.953526411,0.300649,-2.03E-05
0.95076529,0.308801102,-2.07E-05
0.947933755,0.316930334,-2.12E-05
0.945031985,0.325036083,-2.17E-05
0.942060163,0.333117739,-2.21E-05
0.939018481,0.341174692,-2.26E-05
0.935907133,0.349206333,-2.30E-05
0.932726319,0.357212055,-2.35E-05
0.929476247,0.365191253,-2.40E-05
0.926157128,0.373143322,-2.44E-05
0.922769177,0.381067659,-2.49E-05
0.919312619,0.388963664,-2.53E-05
0.915787679,0.396830737,-2.58E-05
0.91219459,0.404668279,-2.62E-05
0.908533591,0.412475695,-2.67E-05
0.904804926,0.42025239,-2.71E-05
0.901008842,0.427997771,-2.75E-05
0.897145595,0.435711249,-2.80E-05
0.893215442,0.443392233,-2.84E-05
0.889218649,0.451040136,-2.88E-05
0.885155486,0.458654375,-2.93E-05
0.881026227,0.466234365,-2.97E-05
0.876831153,0.473779526,-3.01E-05
0.872570549,0.48128928,-3.06E-05
0.868244707,0.488763049,-3.10E-05
0.863853921,0.49620026,-3.14E-05
0.859398494,0.50360034,-3.18E-05
0.854878731,0.51096272,-3.22E-05
0.850294943,0.518286833,-3.27E-05
0.845647448,0.525572113,-3.31E-05
